"subject" "activity" "signal" "variable" "average"
15 "walking_downstairs" "fBodyAcc" "mean" -0.965182434025157
15 "walking_downstairs" "fBodyAcc" "std" -0.956084439119497
15 "walking_downstairs" "fBodyAccJerk" "mean" -0.97862350163522
15 "walking_downstairs" "fBodyAccJerk" "std" -0.981174232201258
15 "walking_downstairs" "fBodyGyro" "mean" -0.964593003396226
15 "walking_downstairs" "fBodyGyro" "std" -0.963000099937107
15 "walking_downstairs" "tBodyAcc" "mean" 0.0515511117477987
15 "walking_downstairs" "tBodyAcc" "std" -0.957506551194969
15 "walking_downstairs" "tBodyAccJerk" "mean" 0.0249377515292893
15 "walking_downstairs" "tBodyAccJerk" "std" -0.979493802955975
15 "walking_downstairs" "tBodyGyro" "mean" -0.00533747802169811
15 "walking_downstairs" "tBodyGyro" "std" -0.96243014427673
15 "walking_downstairs" "tBodyGyroJerk" "mean" -0.065829310872956
15 "walking_downstairs" "tBodyGyroJerk" "std" -0.980304947987421
15 "walking_downstairs" "tGravityAcc" "mean" 0.288471107861635
15 "walking_downstairs" "tGravityAcc" "std" -0.970976738742138
15 "sitting" "fBodyAcc" "mean" -0.238719786245833
15 "sitting" "fBodyAcc" "std" -0.125705208063889
15 "sitting" "fBodyAccJerk" "mean" -0.429903154229167
15 "sitting" "fBodyAccJerk" "std" -0.440209180510069
15 "sitting" "fBodyGyro" "mean" -0.454607949513889
15 "sitting" "fBodyGyro" "std" -0.4015272991125
15 "sitting" "tBodyAcc" "mean" 0.0414942482888889
15 "sitting" "tBodyAcc" "std" -0.136626677522222
15 "sitting" "tBodyAccJerk" "mean" 0.0211800051708333
15 "sitting" "tBodyAccJerk" "std" -0.415871825194444
15 "sitting" "tBodyGyro" "mean" 0.00892695405715278
15 "sitting" "tBodyGyro" "std" -0.407616832741667
15 "sitting" "tBodyGyroJerk" "mean" -0.0859173841777778
15 "sitting" "tBodyGyroJerk" "std" -0.648831703680556
15 "sitting" "tGravityAcc" "mean" 0.228254713430556
15 "sitting" "tGravityAcc" "std" -0.933943231944444
15 "standing" "fBodyAcc" "mean" 0.0476719069880952
15 "standing" "fBodyAcc" "std" 0.0763039085809524
15 "standing" "fBodyAccJerk" "mean" -0.103461578083333
15 "standing" "fBodyAccJerk" "std" -0.120255001256111
15 "standing" "fBodyGyro" "mean" -0.270962222880159
15 "standing" "fBodyGyro" "std" -0.352092049619048
15 "standing" "tBodyAcc" "mean" 0.0546807689062698
15 "standing" "tBodyAcc" "std" 0.103673748984127
15 "standing" "tBodyAccJerk" "mean" 0.0254134419039683
15 "standing" "tBodyAccJerk" "std" -0.0845352750150794
15 "standing" "tBodyGyro" "mean" -0.0333728020242063
15 "standing" "tBodyGyro" "std" -0.314182923880952
15 "standing" "tBodyGyroJerk" "mean" -0.0439053549285714
15 "standing" "tBodyGyroJerk" "std" -0.475162371190476
15 "standing" "tGravityAcc" "mean" 0.281240708144206
15 "standing" "tGravityAcc" "std" -0.934166893968254
15 "laying" "fBodyAcc" "mean" -0.253687320453148
15 "laying" "fBodyAcc" "std" -0.262994139315741
15 "laying" "fBodyAccJerk" "mean" -0.368888348555556
15 "laying" "fBodyAccJerk" "std" -0.398411707647901
15 "laying" "fBodyGyro" "mean" -0.416761840654321
15 "laying" "fBodyGyro" "std" -0.422330726987654
15 "laying" "tBodyAcc" "mean" 0.0497321381451235
15 "laying" "tBodyAcc" "std" -0.235993837411543
15 "laying" "tBodyAccJerk" "mean" 0.033113887988142
15 "laying" "tBodyAccJerk" "std" -0.363804184098086
15 "laying" "tBodyGyro" "mean" -0.010827560331358
15 "laying" "tBodyGyro" "std" -0.412340761111111
15 "laying" "tBodyGyroJerk" "mean" -0.0613401939702469
15 "laying" "tBodyGyroJerk" "std" -0.525946510432099
15 "laying" "tGravityAcc" "mean" 0.264447260790123
15 "laying" "tGravityAcc" "std" -0.969170851604938
16 "walking" "fBodyAcc" "mean" -0.969350914975845
16 "walking" "fBodyAcc" "std" -0.957124608454106
16 "walking" "fBodyAccJerk" "mean" -0.984631485169082
16 "walking" "fBodyAccJerk" "std" -0.986387037101449
16 "walking" "fBodyGyro" "mean" -0.968495707584541
16 "walking" "fBodyGyro" "std" -0.966890555410628
16 "walking" "tBodyAcc" "mean" 0.0604594588855072
16 "walking" "tBodyAcc" "std" -0.959368574975845
16 "walking" "tBodyAccJerk" "mean" 0.0239293478107729
16 "walking" "tBodyAccJerk" "std" -0.985383106135266
16 "walking" "tBodyGyro" "mean" -0.00636010549516908
16 "walking" "tBodyGyro" "std" -0.966553933381643
16 "walking" "tBodyGyroJerk" "mean" -0.0665315024821256
16 "walking" "tBodyGyroJerk" "std" -0.989523131400966
16 "walking" "tGravityAcc" "mean" 0.315045781358454
16 "walking" "tGravityAcc" "std" -0.964665003922705
16 "walking_upstairs" "fBodyAcc" "mean" -0.972809610571429
16 "walking_upstairs" "fBodyAcc" "std" -0.957005694857143
16 "walking_upstairs" "fBodyAccJerk" "mean" -0.986292639571429
16 "walking_upstairs" "fBodyAccJerk" "std" -0.987950425571429
16 "walking_upstairs" "fBodyGyro" "mean" -0.979314372
16 "walking_upstairs" "fBodyGyro" "std" -0.977125277095238
16 "walking_upstairs" "tBodyAcc" "mean" 0.0501021060907619
16 "walking_upstairs" "tBodyAcc" "std" -0.960747618666667
16 "walking_upstairs" "tBodyAccJerk" "mean" 0.0300451604640238
16 "walking_upstairs" "tBodyAccJerk" "std" -0.986976045904762
16 "walking_upstairs" "tBodyGyro" "mean" -0.0110695222095238
16 "walking_upstairs" "tBodyGyro" "std" -0.977513256238095
16 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0648873827671429
16 "walking_upstairs" "tBodyGyroJerk" "std" -0.989782397714286
16 "walking_upstairs" "tGravityAcc" "mean" 0.222391234585714
16 "walking_upstairs" "tGravityAcc" "std" -0.965911694571429
16 "walking_downstairs" "fBodyAcc" "mean" -0.976247063461538
16 "walking_downstairs" "fBodyAcc" "std" -0.965271732606838
16 "walking_downstairs" "fBodyAccJerk" "mean" -0.98651864482906
16 "walking_downstairs" "fBodyAccJerk" "std" -0.988247190683761
16 "walking_downstairs" "fBodyGyro" "mean" -0.980130288760684
16 "walking_downstairs" "fBodyGyro" "std" -0.978618901923077
16 "walking_downstairs" "tBodyAcc" "mean" 0.0544132355260684
16 "walking_downstairs" "tBodyAcc" "std" -0.967614680384615
16 "walking_downstairs" "tBodyAccJerk" "mean" 0.0269858600069615
16 "walking_downstairs" "tBodyAccJerk" "std" -0.987240759273504
16 "walking_downstairs" "tBodyGyro" "mean" -0.00395573051068376
16 "walking_downstairs" "tBodyGyro" "std" -0.978622463760684
16 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0656796953948718
16 "walking_downstairs" "tBodyGyroJerk" "std" -0.990796762264957
16 "walking_downstairs" "tGravityAcc" "mean" 0.238987858897436
16 "walking_downstairs" "tGravityAcc" "std" -0.975158318803419
16 "sitting" "fBodyAcc" "mean" -0.359633622875817
16 "sitting" "fBodyAcc" "std" -0.210173871081046
16 "sitting" "fBodyAccJerk" "mean" -0.526638302941177
16 "sitting" "fBodyAccJerk" "std" -0.525107896339869
16 "sitting" "fBodyGyro" "mean" -0.55561509130719
16 "sitting" "fBodyGyro" "std" -0.485602039901961
16 "sitting" "tBodyAcc" "mean" 0.0391820301270588
16 "sitting" "tBodyAcc" "std" -0.230033467456209
16 "sitting" "tBodyAccJerk" "mean" 0.0438929867326797
16 "sitting" "tBodyAccJerk" "std" -0.513375402352941
16 "sitting" "tBodyGyro" "mean" 0.00514477620653595
16 "sitting" "tBodyGyro" "std" -0.486498410156863
16 "sitting" "tBodyGyroJerk" "mean" -0.0686485745082353
16 "sitting" "tBodyGyroJerk" "std" -0.733028085620915
16 "sitting" "tGravityAcc" "mean" 0.122407327385621
16 "sitting" "tGravityAcc" "std" -0.929906857581699
16 "standing" "fBodyAcc" "mean" -0.0484887545530496
16 "standing" "fBodyAcc" "std" 0.00648776007886525
16 "standing" "fBodyAccJerk" "mean" -0.229125606092199
16 "standing" "fBodyAccJerk" "std" -0.257072306971489
16 "standing" "fBodyGyro" "mean" -0.425119205924823
16 "standing" "fBodyGyro" "std" -0.518896116666667
16 "standing" "tBodyAcc" "mean" 0.0524410795546099
16 "standing" "tBodyAcc" "std" 0.0238978515843972
16 "standing" "tBodyAccJerk" "mean" 0.0155539990347518
16 "standing" "tBodyAccJerk" "std" -0.222084420617731
16 "standing" "tBodyGyro" "mean" -0.00242137466808511
16 "standing" "tBodyGyro" "std" -0.475718036879433
16 "standing" "tBodyGyroJerk" "mean" -0.0739621336039716
16 "standing" "tBodyGyroJerk" "std" -0.582577092765957
16 "standing" "tGravityAcc" "mean" 0.211317554333333
16 "standing" "tGravityAcc" "std" -0.941287284964539
16 "laying" "fBodyAcc" "mean" -0.320218049869281
16 "laying" "fBodyAcc" "std" -0.314647494869281
16 "laying" "fBodyAccJerk" "mean" -0.43933646627451
16 "laying" "fBodyAccJerk" "std" -0.431044351830065
16 "laying" "fBodyGyro" "mean" -0.549454575882353
16 "laying" "fBodyGyro" "std" -0.562967268562091
16 "laying" "tBodyAcc" "mean" 0.0489302739201961
16 "laying" "tBodyAcc" "std" -0.293020692169935
16 "laying" "tBodyAccJerk" "mean" 0.0301049522607843
16 "laying" "tBodyAccJerk" "std" -0.420681938169935
16 "laying" "tBodyGyro" "mean" -0.000967562223790849
16 "laying" "tBodyGyro" "std" -0.544085003921569
16 "laying" "tBodyGyroJerk" "mean" -0.0692012332235294
16 "laying" "tBodyGyroJerk" "std" -0.653130751699346
16 "laying" "tGravityAcc" "mean" 0.213935161496732
16 "laying" "tGravityAcc" "std" -0.972547230588235
17 "walking" "fBodyAcc" "mean" -0.9795796584375
17 "walking" "fBodyAcc" "std" -0.972455842916667
17 "walking" "fBodyAccJerk" "mean" -0.990566035364583
17 "walking" "fBodyAccJerk" "std" -0.9917824071875
17 "walking" "fBodyGyro" "mean" -0.986274048489583
17 "walking" "fBodyGyro" "std" -0.98527466796875
17 "walking" "tBodyAcc" "mean" 0.0498588868364583
17 "walking" "tBodyAcc" "std" -0.974010576979167
17 "walking" "tBodyAccJerk" "mean" 0.02637540417
17 "walking" "tBodyAccJerk" "std" -0.991168955729167
17 "walking" "tBodyGyro" "mean" -0.00782279060052083
17 "walking" "tBodyGyro" "std" -0.985157410833333
17 "walking" "tBodyGyroJerk" "mean" -0.0621504804115625
17 "walking" "tBodyGyroJerk" "std" -0.994693025208333
17 "walking" "tGravityAcc" "mean" 0.268755064268229
17 "walking" "tGravityAcc" "std" -0.971175789010417
17 "walking_upstairs" "fBodyAcc" "mean" -0.964804491314554
17 "walking_upstairs" "fBodyAcc" "std" -0.955115699248826
17 "walking_upstairs" "fBodyAccJerk" "mean" -0.979688172018779
17 "walking_upstairs" "fBodyAccJerk" "std" -0.981803773004695
17 "walking_upstairs" "fBodyGyro" "mean" -0.973927720610329
17 "walking_upstairs" "fBodyGyro" "std" -0.975396143755869
17 "walking_upstairs" "tBodyAcc" "mean" 0.0486425350667606
17 "walking_upstairs" "tBodyAcc" "std" -0.957076714225352
17 "walking_upstairs" "tBodyAccJerk" "mean" 0.0282780343719718
17 "walking_upstairs" "tBodyAccJerk" "std" -0.980420853521127
17 "walking_upstairs" "tBodyGyro" "mean" -0.00216439188499531
17 "walking_upstairs" "tBodyGyro" "std" -0.974526056431925
17 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0662461943286385
17 "walking_upstairs" "tBodyGyroJerk" "std" -0.984049894037559
17 "walking_upstairs" "tGravityAcc" "mean" 0.394105494788732
17 "walking_upstairs" "tGravityAcc" "std" -0.95989815629108
17 "walking_downstairs" "fBodyAcc" "mean" -0.981776559700855
17 "walking_downstairs" "fBodyAcc" "std" -0.974914951025641
17 "walking_downstairs" "fBodyAccJerk" "mean" -0.989323733760684
17 "walking_downstairs" "fBodyAccJerk" "std" -0.990808701623932
17 "walking_downstairs" "fBodyGyro" "mean" -0.984661761196581
17 "walking_downstairs" "fBodyGyro" "std" -0.984154392606838
17 "walking_downstairs" "tBodyAcc" "mean" 0.0496994504504701
17 "walking_downstairs" "tBodyAcc" "std" -0.976601087606838
17 "walking_downstairs" "tBodyAccJerk" "mean" 0.0255430113826923
17 "walking_downstairs" "tBodyAccJerk" "std" -0.989990764188034
17 "walking_downstairs" "tBodyGyro" "mean" -0.00532157313811966
17 "walking_downstairs" "tBodyGyro" "std" -0.984010870299145
17 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0654580590470085
17 "walking_downstairs" "tBodyGyroJerk" "std" -0.991761401452991
17 "walking_downstairs" "tGravityAcc" "mean" 0.148167990824786
17 "walking_downstairs" "tGravityAcc" "std" -0.976911201324786
17 "sitting" "fBodyAcc" "mean" -0.219065150475
17 "sitting" "fBodyAcc" "std" -0.0885440004645833
17 "sitting" "fBodyAccJerk" "mean" -0.456780620833333
17 "sitting" "fBodyAccJerk" "std" -0.444219690902778
17 "sitting" "fBodyGyro" "mean" -0.420644048944444
17 "sitting" "fBodyGyro" "std" -0.427837993972222
17 "sitting" "tBodyAcc" "mean" 0.0361499216827778
17 "sitting" "tBodyAcc" "std" -0.102115269926597
17 "sitting" "tBodyAccJerk" "mean" 0.0384118023006945
17 "sitting" "tBodyAccJerk" "std" -0.433296178784722
17 "sitting" "tBodyGyro" "mean" -0.00972583848734722
17 "sitting" "tBodyGyro" "std" -0.408003069550694
17 "sitting" "tBodyGyroJerk" "mean" -0.0688177463886111
17 "sitting" "tBodyGyroJerk" "std" -0.631117798125
17 "sitting" "tGravityAcc" "mean" 0.0904017827777778
17 "sitting" "tGravityAcc" "std" -0.931864560694444
17 "standing" "fBodyAcc" "mean" -0.156992764063261
17 "standing" "fBodyAcc" "std" -0.0241748670695652
17 "standing" "fBodyAccJerk" "mean" -0.355009637148551
17 "standing" "fBodyAccJerk" "std" -0.314617186422464
17 "standing" "fBodyGyro" "mean" -0.390306739467391
17 "standing" "fBodyGyro" "std" -0.467844893336232
17 "standing" "tBodyAcc" "mean" 0.0626463561028986
17 "standing" "tBodyAcc" "std" -0.0347112000280435
17 "standing" "tBodyAccJerk" "mean" 0.0324899531345652
17 "standing" "tBodyAccJerk" "std" -0.314610525413043
17 "standing" "tBodyGyro" "mean" -0.013152160761087
17 "standing" "tBodyGyro" "std" -0.432727280934783
17 "standing" "tBodyGyroJerk" "mean" -0.0680640499694203
17 "standing" "tBodyGyroJerk" "std" -0.547239068623188
17 "standing" "tGravityAcc" "mean" 0.205592511478261
17 "standing" "tGravityAcc" "std" -0.932566894782609
17 "laying" "fBodyAcc" "mean" -0.269617079808579
17 "laying" "fBodyAcc" "std" -0.207603887367213
17 "laying" "fBodyAccJerk" "mean" -0.380368624021858
17 "laying" "fBodyAccJerk" "std" -0.311592354337705
17 "laying" "fBodyGyro" "mean" -0.432230737540984
17 "laying" "fBodyGyro" "std" -0.460952259344262
17 "laying" "tBodyAcc" "mean" 0.0480207309597268
17 "laying" "tBodyAcc" "std" -0.20096815022847
17 "laying" "tBodyAccJerk" "mean" 0.0382346820945355
17 "laying" "tBodyAccJerk" "std" -0.327778150149727
17 "laying" "tBodyGyro" "mean" -0.00582890796612022
17 "laying" "tBodyGyro" "std" -0.440263617431694
17 "laying" "tBodyGyroJerk" "mean" -0.0664216958218579
17 "laying" "tBodyGyroJerk" "std" -0.505307508196721
17 "laying" "tGravityAcc" "mean" 0.185973012065574
17 "laying" "tGravityAcc" "std" -0.968833267486339
18 "walking" "fBodyAcc" "mean" -0.984226630643275
18 "walking" "fBodyAcc" "std" -0.981869585263158
18 "walking" "fBodyAccJerk" "mean" -0.988085590994152
18 "walking" "fBodyAccJerk" "std" -0.989291827134503
18 "walking" "fBodyGyro" "mean" -0.987230529415205
18 "walking" "fBodyGyro" "std" -0.987027587894737
18 "walking" "tBodyAcc" "mean" 0.0508320383245614
18 "walking" "tBodyAcc" "std" -0.982282945555556
18 "walking" "tBodyAccJerk" "mean" 0.0287853541051649
18 "walking" "tBodyAccJerk" "std" -0.988593500292398
18 "walking" "tBodyGyro" "mean" -0.00569042879122807
18 "walking" "tBodyGyro" "std" -0.986745266081871
18 "walking" "tBodyGyroJerk" "mean" -0.0624959743321637
18 "walking" "tBodyGyroJerk" "std" -0.993736225964912
18 "walking" "tGravityAcc" "mean" 0.400526787807018
18 "walking" "tGravityAcc" "std" -0.985473144678363
18 "walking_upstairs" "fBodyAcc" "mean" -0.986232254358974
18 "walking_upstairs" "fBodyAcc" "std" -0.986097704461538
18 "walking_upstairs" "fBodyAccJerk" "mean" -0.987128966820513
18 "walking_upstairs" "fBodyAccJerk" "std" -0.987865566666667
18 "walking_upstairs" "fBodyGyro" "mean" -0.987682463538462
18 "walking_upstairs" "fBodyGyro" "std" -0.98765339825641
18 "walking_upstairs" "tBodyAcc" "mean" 0.0498662935179487
18 "walking_upstairs" "tBodyAcc" "std" -0.986115744153846
18 "walking_upstairs" "tBodyAccJerk" "mean" 0.0284956496947179
18 "walking_upstairs" "tBodyAccJerk" "std" -0.987378552205128
18 "walking_upstairs" "tBodyGyro" "mean" -0.00505223889333333
18 "walking_upstairs" "tBodyGyro" "std" -0.987394619076923
18 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0661243471589744
18 "walking_upstairs" "tBodyGyroJerk" "std" -0.993066727333333
18 "walking_upstairs" "tGravityAcc" "mean" 0.368216737435897
18 "walking_upstairs" "tGravityAcc" "std" -0.989255586564103
18 "walking_downstairs" "fBodyAcc" "mean" -0.975807289589041
18 "walking_downstairs" "fBodyAcc" "std" -0.967639080410959
18 "walking_downstairs" "fBodyAccJerk" "mean" -0.983684771461187
18 "walking_downstairs" "fBodyAccJerk" "std" -0.985580934885845
18 "walking_downstairs" "fBodyGyro" "mean" -0.974094833059361
18 "walking_downstairs" "fBodyGyro" "std" -0.971965716575342
18 "walking_downstairs" "tBodyAcc" "mean" 0.051123366043379
18 "walking_downstairs" "tBodyAcc" "std" -0.969372369406393
18 "walking_downstairs" "tBodyAccJerk" "mean" 0.0280024717575571
18 "walking_downstairs" "tBodyAccJerk" "std" -0.984389920045662
18 "walking_downstairs" "tBodyGyro" "mean" -0.00516475670547945
18 "walking_downstairs" "tBodyGyro" "std" -0.971830595525114
18 "walking_downstairs" "tBodyGyroJerk" "mean" -0.064204396347032
18 "walking_downstairs" "tBodyGyroJerk" "std" -0.986460651598174
18 "walking_downstairs" "tGravityAcc" "mean" 0.231596736082192
18 "walking_downstairs" "tGravityAcc" "std" -0.983883436164384
18 "sitting" "fBodyAcc" "mean" -0.450425460517241
18 "sitting" "fBodyAcc" "std" -0.270253956494253
18 "sitting" "fBodyAccJerk" "mean" -0.635070050114943
18 "sitting" "fBodyAccJerk" "std" -0.648530371896552
18 "sitting" "fBodyGyro" "mean" -0.582168357816092
18 "sitting" "fBodyGyro" "std" -0.503387854827586
18 "sitting" "tBodyAcc" "mean" 0.043513080710358
18 "sitting" "tBodyAcc" "std" -0.301898932775862
18 "sitting" "tBodyAccJerk" "mean" 0.0372548794385057
18 "sitting" "tBodyAccJerk" "std" -0.630657561494253
18 "sitting" "tBodyGyro" "mean" -0.00300270854827586
18 "sitting" "tBodyGyro" "std" -0.511686906436782
18 "sitting" "tBodyGyroJerk" "mean" -0.0706653952960919
18 "sitting" "tBodyGyroJerk" "std" -0.769504319252874
18 "sitting" "tGravityAcc" "mean" 0.153532587683908
18 "sitting" "tGravityAcc" "std" -0.93721180408046
18 "standing" "fBodyAcc" "mean" -0.388320255030303
18 "standing" "fBodyAcc" "std" -0.325864226484848
18 "standing" "fBodyAccJerk" "mean" -0.500282282727273
18 "standing" "fBodyAccJerk" "std" -0.519782545333333
18 "standing" "fBodyGyro" "mean" -0.525930189684849
18 "standing" "fBodyGyro" "std" -0.555233726454545
18 "standing" "tBodyAcc" "mean" 0.0560606558956364
18 "standing" "tBodyAcc" "std" -0.325152912787879
18 "standing" "tBodyAccJerk" "mean" 0.0219901144187879
18 "standing" "tBodyAccJerk" "std" -0.495168156606061
18 "standing" "tBodyGyro" "mean" -0.00750971030963636
18 "standing" "tBodyGyro" "std" -0.534454026745455
18 "standing" "tBodyGyroJerk" "mean" -0.0638759548660606
18 "standing" "tBodyGyroJerk" "std" -0.67832673830303
18 "standing" "tGravityAcc" "mean" 0.219034893187879
18 "standing" "tGravityAcc" "std" -0.938342947454545
18 "laying" "fBodyAcc" "mean" -0.368284159583333
18 "laying" "fBodyAcc" "std" -0.361734473988095
18 "laying" "fBodyAccJerk" "mean" -0.459284316904762
18 "laying" "fBodyAccJerk" "std" -0.45352801922619
18 "laying" "fBodyGyro" "mean" -0.572907976666667
18 "laying" "fBodyGyro" "std" -0.581400607738095
18 "laying" "tBodyAcc" "mean" 0.0506223599735119
18 "laying" "tBodyAcc" "std" -0.343786485738095
18 "laying" "tBodyAccJerk" "mean" 0.0385706890095238
18 "laying" "tBodyAccJerk" "std" -0.440513846011905
18 "laying" "tBodyGyro" "mean" -0.00228028947922619
18 "laying" "tBodyGyro" "std" -0.570762840654762
18 "laying" "tBodyGyroJerk" "mean" -0.0634279329897619
18 "laying" "tBodyGyroJerk" "std" -0.645439779047619
18 "laying" "tGravityAcc" "mean" 0.202872273755952
18 "laying" "tGravityAcc" "std" -0.976935463452381
19 "walking" "fBodyAcc" "mean" -0.96877876826484
19 "walking" "fBodyAcc" "std" -0.956924082420091
19 "walking" "fBodyAccJerk" "mean" -0.983299213926941
19 "walking" "fBodyAccJerk" "std" -0.98590958826484
19 "walking" "fBodyGyro" "mean" -0.972722706210046
19 "walking" "fBodyGyro" "std" -0.969681302511415
19 "walking" "tBodyAcc" "mean" 0.0494611339442922
19 "walking" "tBodyAcc" "std" -0.959558740684932
19 "walking" "tBodyAccJerk" "mean" 0.0302992938352329
19 "walking" "tBodyAccJerk" "std" -0.984338584931507
19 "walking" "tBodyGyro" "mean" 0.00782071838917808
19 "walking" "tBodyGyro" "std" -0.969992864246575
19 "walking" "tBodyGyroJerk" "mean" -0.0675277737945205
19 "walking" "tBodyGyroJerk" "std" -0.98708045260274
19 "walking" "tGravityAcc" "mean" 0.476947212785388
19 "walking" "tGravityAcc" "std" -0.966573261552511
19 "walking_upstairs" "fBodyAcc" "mean" -0.977557667148594
19 "walking_upstairs" "fBodyAcc" "std" -0.97388602502008
19 "walking_upstairs" "fBodyAccJerk" "mean" -0.981621107188755
19 "walking_upstairs" "fBodyAccJerk" "std" -0.98326694064257
19 "walking_upstairs" "fBodyGyro" "mean" -0.973396517871486
19 "walking_upstairs" "fBodyGyro" "std" -0.973064561566265
19 "walking_upstairs" "tBodyAcc" "mean" 0.0488431950614458
19 "walking_upstairs" "tBodyAcc" "std" -0.974380795100402
19 "walking_upstairs" "tBodyAccJerk" "mean" 0.029130894105494
19 "walking_upstairs" "tBodyAccJerk" "std" -0.982129975742972
19 "walking_upstairs" "tBodyGyro" "mean" -0.00595498691021847
19 "walking_upstairs" "tBodyGyro" "std" -0.972724280321285
19 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0642218780583534
19 "walking_upstairs" "tBodyGyroJerk" "std" -0.982557252128514
19 "walking_upstairs" "tGravityAcc" "mean" 0.244409106746988
19 "walking_upstairs" "tGravityAcc" "std" -0.978257264096386
19 "walking_downstairs" "fBodyAcc" "mean" -0.969589424200913
19 "walking_downstairs" "fBodyAcc" "std" -0.960703129360731
19 "walking_downstairs" "fBodyAccJerk" "mean" -0.979504745844749
19 "walking_downstairs" "fBodyAccJerk" "std" -0.982342275890411
19 "walking_downstairs" "fBodyGyro" "mean" -0.962675982328767
19 "walking_downstairs" "fBodyGyro" "std" -0.958929025159817
19 "walking_downstairs" "tBodyAcc" "mean" 0.0512353165675799
19 "walking_downstairs" "tBodyAcc" "std" -0.962313640502283
19 "walking_downstairs" "tBodyAccJerk" "mean" 0.0288725275831096
19 "walking_downstairs" "tBodyAccJerk" "std" -0.980492601232877
19 "walking_downstairs" "tBodyGyro" "mean" -0.00572717957753425
19 "walking_downstairs" "tBodyGyro" "std" -0.958806764657534
19 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0645718763791324
19 "walking_downstairs" "tBodyGyroJerk" "std" -0.982225756940639
19 "walking_downstairs" "tGravityAcc" "mean" 0.283597249191781
19 "walking_downstairs" "tGravityAcc" "std" -0.974233398082192
19 "sitting" "fBodyAcc" "mean" -0.0882352679534167
19 "sitting" "fBodyAcc" "std" -0.07578596319375
19 "sitting" "fBodyAccJerk" "mean" -0.2199693805225
19 "sitting" "fBodyAccJerk" "std" -0.2460503238175
19 "sitting" "fBodyGyro" "mean" -0.1620122260775
19 "sitting" "fBodyGyro" "std" -0.278312676793333
19 "sitting" "tBodyAcc" "mean" 0.0202218465408333
19 "sitting" "tBodyAcc" "std" -0.0476202410566667
19 "sitting" "tBodyAccJerk" "mean" 0.0572137642315833
19 "sitting" "tBodyAccJerk" "std" -0.2104826105525
19 "sitting" "tBodyGyro" "mean" -0.0319646200041667
19 "sitting" "tBodyGyro" "std" -0.229850143641667
19 "sitting" "tBodyGyroJerk" "mean" -0.0632632460333333
19 "sitting" "tBodyGyroJerk" "std" -0.368971204304167
19 "sitting" "tGravityAcc" "mean" 0.0737729671
19 "sitting" "tGravityAcc" "std" -0.88482550575
19 "standing" "fBodyAcc" "mean" 0.380709681675641
19 "standing" "fBodyAcc" "std" 0.336023941470085
19 "standing" "fBodyAccJerk" "mean" 0.27020822874359
19 "standing" "fBodyAccJerk" "std" 0.242727387469402
19 "standing" "fBodyGyro" "mean" 0.277572888363248
19 "standing" "fBodyGyro" "std" -0.0159228373606838
19 "standing" "tBodyAcc" "mean" 0.0381328619012906
19 "standing" "tBodyAcc" "std" 0.397018655726496
19 "standing" "tBodyAccJerk" "mean" 0.0082845981965812
19 "standing" "tBodyAccJerk" "std" 0.293189546450427
19 "standing" "tBodyGyro" "mean" -0.00478072027777778
19 "standing" "tBodyGyro" "std" 0.0948545492991453
19 "standing" "tBodyGyroJerk" "mean" -0.0425869248435897
19 "standing" "tBodyGyroJerk" "std" 0.0937216334045299
19 "standing" "tGravityAcc" "mean" 0.180258647959231
19 "standing" "tGravityAcc" "std" -0.905656711794872
19 "laying" "fBodyAcc" "mean" 0.0116178837915385
19 "laying" "fBodyAcc" "std" -0.0597131105916667
19 "laying" "fBodyAccJerk" "mean" -0.0283326441375641
19 "laying" "fBodyAccJerk" "std" -0.0171973731704487
19 "laying" "fBodyGyro" "mean" 0.0400942233485897
19 "laying" "fBodyGyro" "std" -0.153890095267692
19 "laying" "tBodyAcc" "mean" 0.0440057134416667
19 "laying" "tBodyAcc" "std" -0.00219377398692308
19 "laying" "tBodyAccJerk" "mean" 0.0212943681397533
19 "laying" "tBodyAccJerk" "std" 0.00394778374814102
19 "laying" "tBodyGyro" "mean" -0.0076144443900641
19 "laying" "tBodyGyro" "std" -0.081681630371859
19 "laying" "tBodyGyroJerk" "mean" -0.0580857888538462
19 "laying" "tBodyGyroJerk" "std" -0.141656746885897
19 "laying" "tGravityAcc" "mean" 0.207347193166667
19 "laying" "tGravityAcc" "std" -0.952566864615385
20 "walking" "fBodyAcc" "mean" -0.957999713535354
20 "walking" "fBodyAcc" "std" -0.94798575040404
20 "walking" "fBodyAccJerk" "mean" -0.975537783989899
20 "walking" "fBodyAccJerk" "std" -0.978267087020202
20 "walking" "fBodyGyro" "mean" -0.961839905707071
20 "walking" "fBodyGyro" "std" -0.961875352323232
20 "walking" "tBodyAcc" "mean" 0.0516509580208586
20 "walking" "tBodyAcc" "std" -0.949436986818182
20 "walking" "tBodyAccJerk" "mean" 0.0274108301962121
20 "walking" "tBodyAccJerk" "std" -0.976499193838384
20 "walking" "tBodyGyro" "mean" -0.012395549949495
20 "walking" "tBodyGyro" "std" -0.960728443080808
